url_length,has_ip,digits,param_nums,fragments_num,url_depth,domain_length,subdomain_length,has_http,has_https,dom_ext,url_entropy,num_dots,num_hyphens,num_slash,num_questionmark,num_at,num_and,num_tilde,num_comma,num_plus,num_asterisk,num_colon,num_semicolon
85,0,4,0,0,6,18,0,0,0,com,4.376003686649207,4,0,5,0,0,0,0,0,0,0,0,0
96,0,1,0,0,8,10,0,0,1,com,4.468727964303746,3,1,8,0,0,0,0,0,0,0,1,0
21,0,0,0,0,1,20,0,0,0,com,3.8801799226757376,1,0,1,0,0,0,0,0,0,0,0,0
97,0,1,0,0,8,10,0,0,1,com,4.752559395581591,3,3,8,0,0,0,0,0,0,0,1,0
139,0,7,0,0,4,20,0,0,0,com,4.133910690391112,1,16,4,0,0,0,0,0,0,0,0,0
98,0,1,0,0,8,10,0,0,1,com,4.596967121218322,3,2,8,0,0,0,0,0,0,0,1,0
49,0,0,0,0,4,22,8,0,0,edu,4.135046712196475,3,0,3,0,0,0,1,0,0,0,0,0
89,0,3,0,0,8,10,0,0,1,com,4.648549483043577,3,0,8,0,0,0,0,0,0,0,1,0
105,0,7,0,0,4,10,0,0,1,com,4.613395364037214,1,7,4,1,0,0,0,0,0,0,1,0
93,0,0,0,0,8,10,0,0,1,com,4.4480011561074395,3,1,8,0,0,0,0,0,0,0,1,0
46,0,0,0,0,3,21,8,0,0,com,4.0258694997617726,3,0,2,0,0,0,1,0,0,0,0,0
106,0,0,0,0,8,10,0,0,1,com,4.398100933214742,3,1,8,0,0,0,0,0,0,0,1,0
148,0,3,0,0,6,15,0,0,0,com,4.206574674579992,1,1,5,0,0,0,0,0,0,0,0,0
96,0,1,0,0,8,10,0,0,1,com,4.932408303699344,3,2,8,0,0,0,0,0,0,0,1,0
61,0,5,0,0,3,19,7,0,0,org,4.367063927968555,2,0,3,0,0,0,0,0,0,0,0,0
107,0,6,0,0,8,10,0,0,1,com,4.752529057964767,3,2,8,0,0,0,0,0,0,0,1,0
79,0,7,0,0,4,14,0,0,0,com,4.727584471024934,1,1,3,1,0,0,0,0,0,0,0,0
108,0,0,0,0,8,10,0,0,1,com,4.4412300172685235,3,2,8,0,0,0,0,0,0,0,1,0
44,0,4,0,0,3,19,6,0,0,com,4.299896391167891,3,0,2,1,0,0,0,0,0,0,0,0
102,0,2,0,0,8,10,0,0,1,com,4.549116249960076,3,1,8,0,0,0,0,0,0,0,1,0
31,0,2,0,0,2,11,0,0,0,com,4.607264455478377,1,0,1,1,0,0,0,0,0,0,0,0
97,0,7,0,0,8,10,0,0,1,com,4.777395642171543,3,2,8,0,0,0,0,0,0,0,1,0
49,0,5,0,0,3,16,4,0,0,gov,4.068292752057712,3,0,2,0,0,0,0,0,0,0,0,0
103,0,0,0,0,8,10,0,0,1,com,4.4508877907086974,3,3,8,0,0,0,0,0,0,0,1,0
12,0,0,0,0,1,11,0,0,0,com,3.084962500721156,1,0,1,0,0,0,0,0,0,0,0,0
96,0,2,0,0,8,10,0,0,1,com,4.479210063681965,3,1,8,0,0,0,0,0,0,0,1,0
82,0,7,0,0,5,16,6,0,0,com,4.482373731534449,2,4,4,0,0,0,0,0,0,0,0,0
81,0,5,0,0,8,10,0,0,1,com,4.680545953577117,3,1,8,0,0,0,0,0,0,0,1,0
87,0,4,0,0,2,15,5,0,0,com,4.159111251178864,2,6,1,0,0,0,0,0,0,0,0,0
103,0,2,0,0,8,10,0,0,1,com,4.563196494538507,3,2,8,0,0,0,0,0,0,0,1,0
31,0,0,0,0,3,10,0,0,0,com,3.873235826376328,1,1,3,0,0,0,0,0,0,0,0,0
96,0,3,0,0,8,10,0,0,1,com,4.4318342156960995,3,0,8,0,0,0,0,0,0,0,1,0
29,0,0,0,0,2,12,0,0,0,com,3.896798133716289,1,0,1,0,0,0,0,0,0,0,0,0
95,0,0,0,0,8,10,0,0,1,com,4.485093834797763,3,1,8,0,0,0,0,0,0,0,1,0
31,0,0,0,0,2,11,0,0,0,com,4.349199939349345,1,0,1,1,0,0,0,0,0,0,0,0
86,0,2,0,0,8,10,0,0,1,com,5.0247609754813904,3,2,8,0,0,0,0,0,0,0,1,0
23,0,0,0,0,1,22,7,0,0,com,3.6753108689123644,2,0,1,0,0,0,0,0,0,0,0,0
86,0,4,0,0,8,10,0,0,1,com,4.517111640055567,3,0,8,0,0,0,0,0,0,0,1,0
17,0,7,0,0,2,9,0,0,0,com,3.572469458770136,1,0,1,0,0,0,0,0,0,0,0,0
83,0,1,0,0,8,10,0,0,1,com,4.533955094594218,3,1,8,0,0,0,0,0,0,0,1,0
43,0,2,0,0,2,11,0,0,0,com,4.045239685277583,1,0,1,0,0,0,0,0,0,0,0,0
127,0,1,0,0,8,10,0,0,1,com,4.8049877903509355,3,7,8,0,0,0,0,0,0,0,1,0
47,0,0,0,0,3,8,0,0,0,com,4.1261754918953555,1,3,2,0,0,0,0,0,0,0,0,0
92,0,3,0,0,8,10,0,0,1,com,4.630602891320465,3,1,8,0,0,0,0,0,0,0,1,0
21,0,3,0,0,1,20,0,0,0,com,3.486624565223814,1,0,1,0,0,0,0,0,0,0,0,0
79,0,4,0,0,8,10,0,0,1,com,4.7510175772859835,3,0,8,0,0,0,0,0,0,0,1,0
61,0,9,0,0,6,15,2,0,0,com,4.670182370520572,2,2,5,0,0,0,0,0,0,0,0,0
86,0,3,0,0,8,10,0,0,1,com,4.513247244294872,3,1,8,0,0,0,0,0,0,0,1,0
111,0,3,0,0,3,16,0,0,0,com,4.926469299448179,2,12,2,0,0,0,0,0,0,0,0,0
93,0,3,0,0,8,10,0,0,1,com,4.641723494926548,3,2,8,0,0,0,0,0,0,0,1,0
101,0,6,1,0,2,19,0,0,0,com,4.806885746695044,2,0,1,1,0,1,0,0,0,0,0,0
75,0,11,0,0,3,61,17,1,0,24phishing:37585,3.747776023367675,4,0,3,0,0,0,0,0,0,0,2,0
67,0,6,0,0,4,12,0,0,0,com,4.343355190419535,1,1,3,0,0,0,0,0,0,0,0,0
85,0,1,0,0,8,10,0,0,1,com,4.604683990064084,3,1,8,0,0,0,0,0,0,0,1,0
136,0,3,0,0,4,38,25,0,0,com,4.184304611549071,3,5,3,0,0,0,0,0,0,0,0,0
111,0,2,0,0,8,10,0,0,1,com,4.567706777979697,3,3,8,0,0,0,0,0,0,0,1,0
10,0,0,0,0,1,9,0,0,0,org,3.121928094887362,1,0,1,0,0,0,0,0,0,0,0,0
121,0,1,0,0,8,10,0,0,1,com,4.474430533648743,3,3,8,0,0,0,0,0,0,0,1,0
80,0,6,0,0,4,10,0,0,0,com,4.567205639325548,1,4,3,0,0,0,0,0,0,0,0,0
82,0,1,0,0,8,10,0,0,1,com,4.461526098064369,3,0,8,0,0,0,0,0,0,0,1,0
36,0,0,0,0,3,9,0,0,0,com,4.180768321596845,1,0,2,0,0,0,0,0,2,0,0,0
80,0,1,0,0,8,10,0,0,1,com,4.463863058461184,4,0,8,0,0,0,0,0,0,0,1,0
64,0,0,0,0,4,16,4,0,0,com,4.3568981953738835,3,0,3,0,0,0,0,0,0,0,0,0
97,0,0,0,0,8,10,0,0,1,com,4.328409879446869,5,0,8,0,0,0,0,0,0,0,1,0
89,0,4,0,0,5,11,0,0,0,net,3.828836523906388,1,2,5,0,0,0,0,0,0,0,0,0
121,0,3,0,0,8,10,0,0,1,com,4.534703338914217,4,2,8,0,0,0,0,0,0,0,1,0
17,0,0,0,0,1,16,0,0,0,com,3.734521664779752,1,1,1,0,0,0,0,0,0,0,0,0
92,0,1,0,0,8,10,0,0,1,com,4.634845929641803,3,2,8,0,0,0,0,0,0,0,1,0
12,0,0,0,0,1,11,0,0,0,com,3.2516291673878226,1,0,1,0,0,0,0,0,0,0,0,0
104,0,4,0,0,8,10,0,0,1,com,4.683223853315893,3,2,8,0,0,0,0,0,0,0,1,0
86,0,3,1,0,3,11,0,0,0,com,4.613586668516857,1,0,2,1,0,1,0,0,0,0,0,0
94,0,1,0,0,8,10,0,0,1,com,4.592923395947771,3,2,8,0,0,0,0,0,0,0,1,0
55,0,0,0,0,2,36,14,0,0,com,4.197079206074345,3,0,1,1,0,0,0,0,0,0,0,0
91,0,3,0,0,8,10,0,0,1,com,4.6487338937473215,3,1,8,0,0,0,0,0,0,0,1,0
36,0,1,0,0,2,11,0,0,0,com,4.669925001442311,1,0,1,1,0,0,0,0,0,0,0,0
108,0,2,0,0,8,10,0,0,1,com,4.493695597316883,4,1,8,0,0,0,0,0,0,0,1,0
268,0,28,0,0,5,10,0,1,0,gr,3.876659991684634,1,4,6,0,0,0,0,0,0,0,1,0
88,0,0,0,0,8,10,0,0,1,com,4.397884995372967,3,0,8,0,0,0,0,0,0,0,1,0
51,0,0,0,0,4,12,0,0,0,com,4.382730488818215,1,2,3,0,0,0,0,0,0,0,0,0
99,0,2,0,0,8,10,0,0,1,com,4.695274556065423,3,3,8,0,0,0,0,0,0,0,1,0
58,0,0,0,0,3,14,0,0,0,com,4.2626478052485925,1,6,3,0,0,0,0,0,0,0,0,0
109,0,0,0,0,8,10,0,0,1,com,4.497632083713468,4,2,8,0,0,0,0,0,0,0,1,0
46,0,0,0,0,5,23,0,0,0,com,4.055958151615123,1,0,4,0,0,0,0,0,0,0,0,0
91,0,2,0,0,8,10,0,0,1,com,4.542749559920114,4,0,8,0,0,0,0,0,0,0,1,0
101,0,2,0,0,6,6,0,1,0,org,4.496400962542824,1,8,6,0,0,0,0,0,0,0,1,0
112,0,5,0,0,8,10,0,0,1,com,4.584016555949005,3,3,8,0,0,0,0,0,0,0,1,0
47,0,0,0,0,3,14,0,0,0,com,3.950672298799889,1,3,3,0,0,0,0,0,0,0,0,0
99,0,0,0,0,8,10,0,0,1,com,4.3013425975551485,4,2,8,0,0,0,0,0,0,0,1,0
39,0,0,0,0,3,9,2,0,0,gov,4.092342603144792,3,2,2,0,0,0,0,0,0,0,0,0
82,0,1,0,0,8,10,0,0,1,com,4.459201359218719,3,2,8,0,0,0,0,0,0,0,1,0
24,0,0,0,0,1,23,16,0,0,au,3.5220552088742005,2,0,1,0,0,0,0,0,0,0,0,0
156,0,1,0,0,8,10,0,0,1,com,4.521053420324331,4,8,8,0,0,0,0,0,0,0,1,0
116,0,6,1,0,4,10,0,0,0,com,4.5374083076093035,2,3,3,1,0,1,0,0,0,0,0,0
118,0,4,0,0,8,10,0,0,1,com,4.531423947462392,3,3,8,0,0,0,0,0,0,0,1,0
94,0,1,0,0,4,14,0,0,0,com,4.178296139926188,2,4,3,0,0,0,0,0,0,0,0,0
139,0,2,0,0,8,10,0,0,1,com,4.6398717865772054,3,8,8,0,0,0,0,0,0,0,1,0
39,0,0,0,0,3,16,6,0,0,com,4.127421207099936,2,0,2,0,0,0,0,0,0,0,0,0
74,0,3,0,0,8,10,0,0,1,com,4.681161690901912,3,0,8,0,0,0,0,0,0,0,1,0
108,0,5,0,0,7,15,0,1,0,com,4.302995400811766,1,8,7,0,0,0,0,0,0,0,1,0
85,0,1,0,0,8,10,0,0,1,com,4.510377961464041,3,2,8,0,0,0,0,0,0,0,1,0
110,0,8,0,0,6,15,0,0,0,com,4.5320391434369665,1,5,5,0,0,0,0,0,0,0,0,0
102,0,0,0,0,8,10,0,0,1,com,4.3993403934910225,4,2,8,0,0,0,0,0,0,0,1,0
42,0,8,0,0,3,11,3,0,0,edu,3.9953880308012106,3,0,2,0,0,0,0,0,0,0,0,0
104,0,1,0,0,8,10,0,0,1,com,4.6342470847601165,3,1,8,0,0,0,0,0,0,0,1,0
62,0,7,1,0,2,17,0,0,0,com,4.6916047791369735,2,0,1,1,0,1,0,0,0,0,0,0
134,0,2,0,0,8,10,0,0,1,com,4.694765043697381,3,7,8,0,0,0,0,0,0,0,1,0
43,0,3,0,0,3,16,2,0,0,org,4.245918533721552,2,0,2,0,0,0,0,0,0,0,0,0
124,0,3,0,0,8,10,0,0,1,com,4.76691755861199,3,7,8,0,0,0,0,0,0,0,1,0
28,0,0,0,0,2,17,0,0,0,it,3.5121884039686613,2,0,1,0,0,0,0,0,0,0,0,0
79,0,3,0,0,8,10,0,0,1,com,4.686709786634641,3,1,8,0,0,0,0,0,0,0,1,0
29,0,0,0,0,1,28,0,0,0,com,4.004364184708142,1,2,1,0,0,0,0,0,0,0,0,0
89,0,2,0,0,8,10,0,0,1,com,4.57946201556743,3,1,8,0,0,0,0,0,0,0,1,0
61,0,0,0,0,3,19,0,0,0,com,4.1024907232567935,1,0,2,1,0,0,0,0,1,0,0,0
123,0,0,0,0,8,10,0,0,1,com,4.489035750370112,3,3,8,0,0,0,0,0,0,0,1,0
65,0,2,0,0,3,21,0,0,0,com,4.41804973706701,2,5,2,0,0,0,0,0,0,0,0,0
114,0,0,0,0,8,10,0,0,1,com,4.527446817180875,3,1,8,0,0,0,0,0,0,0,1,0
57,0,3,0,0,4,13,0,0,0,net,4.411947585047356,2,0,3,0,0,0,0,0,0,0,0,0
89,0,0,0,0,8,10,0,0,1,com,4.536660089560052,3,1,8,0,0,0,0,0,0,0,1,0
51,0,5,0,0,4,8,0,0,0,com,4.282349793156181,2,0,3,0,0,0,0,0,0,0,0,0
86,0,1,0,0,8,10,0,0,1,com,4.54501235959556,3,1,8,0,0,0,0,0,0,0,1,0
64,0,0,0,0,4,14,0,0,0,com,4.121924657837695,2,1,3,0,0,0,0,0,0,0,0,0
113,0,1,0,0,8,10,0,0,1,com,4.568572376132398,3,3,8,0,0,0,0,0,0,0,1,0
57,0,3,0,0,3,14,0,0,0,com,4.023949727133086,2,0,2,0,0,0,0,0,0,0,0,0
92,0,1,0,0,8,10,0,0,1,com,4.41224765535471,3,1,8,0,0,0,0,0,0,0,1,0
126,0,10,0,0,5,9,0,0,0,com,4.470220470506402,2,7,4,0,0,0,0,0,0,0,0,0
82,0,2,0,0,8,10,0,0,1,com,4.5355996824686,3,1,8,0,0,0,0,0,0,0,1,0
23,0,0,0,0,2,15,5,0,0,com,3.675310868912364,2,0,2,0,0,0,0,0,0,0,0,0
114,0,1,0,0,8,10,0,0,1,com,4.594272082733846,3,6,8,0,0,0,0,0,0,0,1,0
77,0,9,4,0,3,18,8,0,0,org,4.842776923918999,2,2,2,1,0,4,0,0,0,0,0,0
97,0,0,0,0,8,10,0,0,1,com,4.515840904883819,3,3,8,0,0,0,0,0,0,0,1,0
92,0,9,0,0,3,17,7,0,0,com,4.509487042463409,2,0,2,1,0,0,0,0,0,0,0,0
137,0,6,0,0,8,10,0,0,1,com,4.878931952896799,3,6,8,0,0,0,0,0,0,0,1,0
13,0,0,0,0,1,12,0,0,0,gov,3.238901256602631,1,0,1,0,0,0,0,0,0,0,0,0
87,0,1,0,0,8,10,0,0,1,com,4.594287317265061,3,3,8,0,0,0,0,0,0,0,1,0
145,0,2,1,0,3,17,0,0,0,com,4.407358574692205,2,0,2,1,0,1,0,0,0,0,0,1
80,0,1,0,0,8,10,0,0,1,com,4.566882744963513,3,1,8,0,0,0,0,0,0,0,1,0
20,0,0,0,0,1,19,6,0,0,com,3.2414460711655217,2,0,1,0,0,0,0,0,0,0,0,0
106,0,0,0,0,8,10,0,0,1,com,4.316654715393513,3,1,8,0,0,0,0,0,0,0,1,0
34,0,0,0,0,4,18,0,0,0,com,3.7970421653407156,1,0,3,0,0,0,0,0,0,0,0,0
141,0,0,0,0,8,10,0,0,1,com,4.73976727787697,4,10,8,0,0,0,0,0,0,0,1,0
97,0,6,0,0,5,13,6,1,0,ua,4.406499637906638,2,0,5,0,0,0,0,0,0,0,1,0
90,0,0,0,0,8,10,0,0,1,com,4.511888408569812,3,1,8,0,0,0,0,0,0,0,1,0
217,0,11,0,0,6,15,0,0,0,com,4.579694822428245,1,16,6,0,0,0,0,0,0,0,0,0
93,0,0,0,0,8,10,0,0,1,com,4.416156763435285,3,1,8,0,0,0,0,0,0,0,1,0
55,0,0,0,0,3,10,0,0,0,com,4.310562386441366,2,0,2,0,0,0,0,0,0,0,0,0
87,0,1,0,0,8,10,0,0,1,com,4.588066957144191,3,1,8,0,0,0,0,0,0,0,1,0
164,0,6,0,0,7,14,0,1,0,com,4.436985459241837,1,16,8,0,0,0,0,0,0,0,1,0
93,0,0,0,0,8,10,0,0,1,com,4.5166108925244,3,3,8,0,0,0,0,0,0,0,1,0
15,0,0,0,0,1,14,0,0,0,com,3.5068905956085183,1,1,1,0,0,0,0,0,0,0,0,0
79,0,2,0,0,8,10,0,0,1,com,4.529667103640127,3,0,8,0,0,0,0,0,0,0,1,0
60,0,4,0,0,5,13,0,0,0,net,4.181193931169619,2,1,5,0,0,0,0,0,0,0,0,0
101,0,2,0,0,8,10,0,0,1,com,4.412924286353451,3,0,8,0,0,0,0,0,0,0,1,0
32,0,0,0,0,3,16,2,0,0,org,3.713710641914682,2,0,2,0,0,0,0,0,0,0,0,0
85,0,1,0,0,8,10,0,0,1,com,4.426504613267299,3,0,8,0,0,0,0,0,0,0,1,0
53,0,4,0,0,4,18,0,0,0,com,4.6001008788874,2,0,3,1,0,0,0,0,0,0,0,0
100,0,1,0,0,8,10,0,0,1,com,4.460756631406304,3,1,8,0,0,0,0,0,0,0,1,0
59,0,7,1,0,2,15,6,0,0,com,4.664434524261377,3,0,1,1,0,1,0,0,0,0,0,0
147,0,5,0,0,8,10,0,0,1,com,4.779747394319796,3,6,8,0,0,0,0,0,0,0,1,0
140,0,12,0,0,4,10,0,0,0,com,4.677910748811613,1,12,3,0,0,0,0,0,0,0,0,0
95,0,3,0,0,8,10,0,0,1,com,4.501883231500229,3,0,8,0,0,0,0,0,0,0,1,0
45,0,5,1,0,2,21,7,0,0,com,4.436080318455743,3,0,1,1,0,1,0,0,0,0,0,0
135,0,1,0,0,8,10,0,0,1,com,4.799001952135135,4,10,8,0,0,0,0,0,0,0,1,0
18,0,0,0,0,1,17,0,0,0,com,3.4613201402110083,1,0,1,0,0,0,0,0,0,0,0,0
120,0,0,0,0,8,10,0,0,1,com,4.534638844539276,3,6,8,0,0,0,0,0,0,0,1,0
132,0,6,0,0,6,21,6,0,0,com,4.083012968654343,2,4,6,0,0,0,0,0,0,0,0,0
86,0,0,0,0,8,10,0,0,1,com,4.541902982047316,3,1,8,0,0,0,0,0,0,0,1,0
34,0,0,0,0,3,12,0,0,0,com,3.995715327169053,1,0,3,0,0,0,0,0,0,0,0,0
143,0,5,0,0,8,10,0,0,1,com,4.798486571805713,3,6,8,0,0,0,0,0,0,0,1,0
37,0,0,0,0,3,16,2,0,0,org,3.98887878566327,2,0,2,0,0,0,0,0,0,0,0,0
81,0,2,0,0,8,10,0,0,1,com,4.600419719062635,3,0,8,0,0,0,0,0,0,0,1,0
86,0,6,0,0,3,18,7,0,0,com,4.251546809100958,3,3,2,0,0,0,0,0,0,0,0,0
74,0,6,0,0,8,10,0,0,1,com,4.790619332389883,3,0,8,0,0,0,0,0,0,0,1,0
134,0,6,0,0,7,12,0,1,0,com,4.4628956679996445,1,9,7,0,0,0,0,0,0,0,1,0
121,0,0,0,0,8,10,0,0,1,com,4.620299292418183,3,6,8,0,0,0,0,0,0,0,1,0
43,0,3,0,0,4,18,0,0,0,com,4.330464394730848,1,1,3,0,0,0,0,0,0,0,0,0
99,0,4,0,0,8,10,0,0,1,com,4.677117736902579,3,3,8,0,0,0,0,0,0,0,1,0
48,0,0,0,0,3,15,0,0,0,net,4.097794209361695,2,3,2,0,0,0,0,0,0,0,0,0
101,0,2,0,0,8,10,0,0,1,com,4.507007032904999,3,0,8,0,0,0,0,0,0,0,1,0
77,0,5,0,0,3,17,0,0,0,com,4.479686132479258,2,3,2,0,0,0,0,0,0,0,0,0
105,0,2,0,0,8,10,0,0,1,com,4.457502014877848,3,0,8,0,0,0,0,0,0,0,1,0
22,0,0,0,0,2,17,5,0,0,edu,3.6069367321753214,2,0,2,0,0,0,0,0,0,0,0,0
107,0,0,0,0,8,10,0,0,1,com,4.556235857044424,3,2,8,0,0,0,0,0,0,0,1,0
34,0,3,0,0,2,16,9,0,0,uk,4.24173085589259,3,0,1,1,0,0,0,0,0,0,0,0
96,0,3,0,0,8,10,0,0,1,com,4.549573475162834,3,2,8,0,0,0,0,0,0,0,1,0
53,0,0,0,0,3,14,0,0,0,com,4.277093039665441,1,4,3,0,0,0,0,0,0,0,0,0
101,0,1,0,0,8,10,0,0,1,com,4.619120672624064,3,2,8,0,0,0,0,0,0,0,1,0
33,0,0,0,0,3,15,2,0,0,com,3.968340331348547,2,0,2,0,0,0,0,0,0,0,0,0
109,0,2,0,0,8,10,0,0,1,com,4.791082288081181,3,2,8,0,0,0,0,0,0,0,1,0
39,0,0,0,0,1,38,0,0,0,com,4.006573937300012,1,0,1,0,0,0,0,0,0,0,0,0
77,0,5,0,0,8,10,0,0,1,com,4.72518622375675,3,0,8,0,0,0,0,0,0,0,1,0
167,0,8,0,0,5,6,0,1,0,ua,4.332513492196934,1,1,5,1,0,0,0,0,0,0,1,0
75,0,3,0,0,8,10,0,0,1,com,4.6841724047363575,3,0,8,0,0,0,0,0,0,0,1,0
13,0,0,0,0,1,12,0,0,0,com,2.9312089489103235,1,0,1,0,0,0,0,0,0,0,0,0
93,0,5,0,0,8,10,0,0,1,com,4.698572489311526,3,3,8,0,0,0,0,0,0,0,1,0
19,0,0,0,0,2,6,0,0,0,com,3.642149881636906,1,0,1,0,0,0,0,0,0,0,0,0
78,0,1,0,0,8,10,0,0,1,com,4.613024373043346,3,1,8,0,0,0,0,0,0,0,1,0
111,0,4,0,0,8,12,0,1,0,com,4.321538382918348,1,4,8,0,0,0,0,0,0,0,1,0
125,0,0,0,0,8,10,0,0,1,com,4.5543615519170375,3,6,8,0,0,0,0,0,0,0,1,0
45,0,2,0,0,3,15,0,0,0,com,4.38353525230907,1,2,2,0,0,0,0,0,0,0,0,0
104,0,5,0,0,8,10,0,0,1,com,4.5892388772503425,3,3,8,0,0,0,0,0,0,0,1,0
36,0,2,0,0,2,11,0,0,0,com,4.669925001442311,1,0,1,1,0,0,0,0,0,0,0,0
103,0,2,0,0,8,10,0,0,1,com,4.519533386276626,3,2,8,0,0,0,0,0,0,0,1,0
112,0,7,0,0,5,18,0,0,0,net,4.355406666851677,1,8,5,0,0,0,0,0,0,0,0,0
95,0,3,0,0,8,10,0,0,1,com,4.607543603858194,3,0,8,0,0,0,0,0,0,0,1,0
52,0,0,0,0,3,22,0,0,0,com,4.087164421757808,2,0,2,0,0,0,0,0,0,0,0,0
115,0,1,0,0,8,10,0,0,1,com,4.654296382768653,3,6,8,0,0,0,0,0,0,0,1,0
40,0,0,0,0,5,14,0,0,0,com,4.043942707918268,1,0,5,0,0,0,0,0,0,0,0,0
99,0,3,0,0,8,10,0,0,1,com,4.851869151299765,3,2,8,0,0,0,0,0,0,0,1,0
33,0,5,0,0,3,21,0,0,0,com,4.233639952626228,1,0,2,0,0,0,0,0,0,0,0,0
98,0,6,0,0,8,10,0,0,1,com,4.702065043772705,3,3,8,0,0,0,0,0,0,0,1,0
32,0,0,0,0,2,16,0,0,0,it,3.9292292966721747,2,0,1,0,0,0,0,0,0,0,0,0
81,0,0,0,0,8,10,0,0,1,com,4.544502126309785,3,1,8,0,0,0,0,0,0,0,1,0
91,0,6,0,0,3,13,0,0,0,com,4.374537470893208,2,5,2,0,0,0,0,0,0,0,0,0
105,0,2,0,0,8,10,0,0,1,com,4.82084307968692,3,2,8,0,0,0,0,0,0,0,1,0
51,0,3,0,0,5,8,0,0,0,info,4.223089127052014,2,0,4,0,0,0,0,0,0,0,0,0
85,0,1,0,0,8,10,0,0,1,com,4.519447372442476,3,0,8,0,0,0,0,0,0,0,1,0
130,0,7,0,0,5,27,13,0,0,com,4.464520033930392,2,10,5,0,0,0,0,0,0,0,0,0
109,0,2,0,0,8,10,0,0,1,com,4.377008313159473,3,0,8,0,0,0,0,0,0,0,1,0
51,0,0,0,0,2,35,20,0,0,com,4.302340969796453,2,1,2,0,0,0,0,0,0,0,0,0
95,0,0,0,0,8,10,0,0,1,com,4.466658572434467,4,0,8,0,0,0,0,0,0,0,1,0
26,0,0,0,0,3,14,0,0,0,com,4.132944044980959,1,0,2,0,0,0,0,0,0,0,0,0
82,0,1,0,0,8,10,0,0,1,com,4.4853197671464775,3,0,8,0,0,0,0,0,0,0,1,0
123,0,10,0,0,2,18,0,0,0,com,4.515732153057382,5,1,1,0,0,0,0,0,11,0,0,0
115,0,0,0,0,8,10,0,0,1,com,4.313896668929434,3,2,8,0,0,0,0,0,0,0,1,0
94,0,2,0,0,7,20,8,0,0,com,4.172020337940983,3,1,6,0,0,0,0,0,0,0,0,0
95,0,0,0,0,8,10,0,0,1,com,4.412784353113806,3,0,8,0,0,0,0,0,0,0,1,0
54,0,0,0,0,5,15,0,0,0,com,4.101476159290427,2,2,4,0,0,0,0,0,0,0,0,0
104,0,0,0,0,8,10,0,0,1,com,4.385677705965663,4,1,8,0,0,0,0,0,0,0,1,0
105,0,17,0,0,5,13,0,1,0,com,4.43593380053032,1,1,5,0,0,0,0,0,0,0,1,0
87,0,1,0,0,8,10,0,0,1,com,4.504789801996645,3,1,8,0,0,0,0,0,0,0,1,0
82,0,3,0,0,4,12,0,0,0,com,3.703664002900015,2,0,3,0,0,0,0,0,0,0,0,0
105,0,3,0,0,8,10,0,0,1,com,4.598509956182669,3,2,8,0,0,0,0,0,0,0,1,0
66,0,0,0,0,3,21,0,0,0,com,4.1688228166438765,1,0,2,0,0,0,0,0,0,0,0,0
101,0,1,0,0,8,10,0,0,1,com,4.830642795016228,3,2,8,0,0,0,0,0,0,0,1,0
66,0,0,0,0,4,18,4,0,0,net,4.45886074187218,3,0,3,0,0,0,1,0,0,0,0,0
92,0,1,0,0,8,10,0,0,1,com,4.528368344129433,4,0,8,0,0,0,0,0,0,0,1,0
21,0,0,0,0,2,11,0,0,0,com,3.689703732199547,1,0,1,0,0,0,0,0,0,0,0,0
115,0,2,0,0,8,10,0,0,1,com,4.4694527625696905,3,2,8,0,0,0,0,0,0,0,1,0
32,0,0,0,0,3,16,2,0,0,org,3.6709585933443494,2,0,2,0,0,0,0,0,0,0,0,0
106,0,1,0,0,8,10,0,0,1,com,4.424420545606361,3,2,8,0,0,0,0,0,0,0,1,0
118,0,3,0,0,3,12,0,0,0,com,4.196509544452355,1,13,3,0,0,0,0,0,0,0,0,0
111,0,0,0,0,8,10,0,0,1,com,4.7121394343941745,3,2,8,0,0,0,0,0,0,0,1,0
57,0,0,0,0,4,11,0,0,0,com,4.468879383255015,2,0,3,1,0,0,0,0,0,0,0,0
96,0,2,0,0,8,10,0,0,1,com,4.536603553310371,3,2,8,0,0,0,0,0,0,0,1,0
317,0,9,0,0,5,10,0,1,0,com,4.254989538783182,1,32,5,0,0,0,0,0,0,0,1,0
87,0,2,0,0,8,10,0,0,1,com,4.391877656639351,3,0,8,0,0,0,0,0,0,0,1,0
48,0,1,0,0,2,17,0,0,0,com,4.081195636817323,2,0,1,0,0,0,0,0,0,0,0,0
99,0,0,0,0,8,10,0,0,1,com,4.392011045092653,4,0,8,0,0,0,0,0,0,0,1,0
48,0,0,0,0,3,27,5,0,0,com,4.129247855285174,4,0,2,0,0,0,1,0,0,0,0,0
77,0,3,0,0,8,10,0,0,1,com,4.498540074221901,3,0,8,0,0,0,0,0,0,0,1,0
69,0,4,0,0,3,16,2,0,0,org,4.508471877156313,2,0,2,0,0,0,0,0,0,0,0,0
99,0,3,0,0,8,10,0,0,1,com,4.525377393758008,3,0,8,0,0,0,0,0,0,0,1,0
34,0,5,0,0,3,8,0,0,0,com,3.718953282045021,1,0,3,0,0,0,0,0,0,0,0,0
112,0,1,0,0,8,10,0,0,1,com,4.401398612328919,3,2,8,0,0,0,0,0,0,0,1,0
56,0,1,0,0,5,14,6,0,0,ca,4.347097109364439,3,0,4,0,0,0,0,0,0,0,0,0
